Empresa;Data;Situacao;Usuario;Solicitação;Nr_nf;Sku;Dt_Preventrega;Pedido;Ds_Prioridade;Ds_Compra;Vl_Solicitacao_Total;Cod_Ccusto;Obs_lin1;Obs_lin2;Obs_lin3;Obs_lin4
841;28/03/2025;APROVADA;1856;10621;;741135;;;NORMAL;PENDENTE;1050.0;FACILITIES;REFERENTE A ELABORACAO DE CONTRATO DE ZELADORIA E LIMPEZA DO BELA CINTRA;;;
25;28/03/2025;APROVADA;1856;10631;722660.0;5014310;03/04/2025;26641;ALTA;PENDENTE;283.2;FACILITIES;COMPRA DE CESTO PARA GUARDAR OS  PLASTICOS ESPALHADOS PELO ESTOQUE;;;
25;28/03/2025;APROVADA;1856;10632;;5014206;07/04/2025;26710;ALTA;PENDENTE;50.8;FACILITIES;ADESIVO IDENTIFICADOR DE VOLTAGEM DE TOMADA;;;
1;28/03/2025;APROVADA;1856;10633;1179595.0;5014602;09/04/2025;26655;ALTA;PENDENTE;1474.2;FACILITIES;COMPRA DE MATERIAIS PARA OBRA DO TELHADO DO CORREDOR CENTRAL;;;
1;28/03/2025;APROVADA;1856;10635;29883.0;5009094;09/04/2025;26661;ALTA;PENDENTE;620.76;FACILITIES;MATERIAIS PARA A OBRA DA GUARITA;;;
19;28/03/2025;APROVADA;1856;10637;;623;31/03/2025;26586;NORMAL;REALIZADA;1053.0;FACILITIES;NF 42 - PAGAMENTO 11/04;SUBSTITUICAO DE LAMPADAS EM SALVADOR;;
842;28/03/2025;APROVADA;1856;10638;;741135;;;NORMAL;PENDENTE;323700.0;403090000;ELABORACAO DE CONTRATO DE MARCENARIA PARA AOBRA PHG;AONA;;
842;28/03/2025;APROVADA;1858;10640;;1455;31/03/2025;26587;NORMAL;REALIZADA;5900.0;403090000;NF 272 - VENCIMENTO 07/04;SERVICO REFERENTE AO FRETE DOS PRODUTOS COLORMIX, PHG;;
841;31/03/2025;APROVADA;1858;10643;20597.0;574710;31/03/2025;26588;NORMAL;REALIZADA;190.0;FACILITIES;NF 20597 - VENCIMENTO 07/04;SERVICO REFERENTE A MANUTENCAO EM EXTINTOR (PO QUIMICO), BELA CINTRA;;
18;31/03/2025;APROVADA;1858;10651;406.0;5011767;01/04/2025;26612;NORMAL;REALIZADA;729.0;FACILITIES;NF 406 - VENCIMENTO 12/04;PRODUTO REFERENTE AO AR CONDICIONADO (MANTA FILTRANTE), PATIO BATEL;;
19;01/04/2025;APROVADA;1858;10665;;623;01/04/2025;26614;NORMAL;REALIZADA;1500.0;FACILITIES;NF 41- VENCIMENTO 15/04;SERVICO REFERENTE: SUBSTITUICAO DE LAMPADAS, CORREDICAS;CONSERTO FERRO DE PASSAR  E FIXACAO DE BACKLIGHT;
11;01/04/2025;APROVADA;1856;10672;;534711;01/04/2025;26615;NORMAL;REALIZADA;2333.11;FACILITIES;NF 38 - PAGAMENTO PARA 17/04;MANUTENCAO E INSTALACAO DAS CAMERAS DE RIBEIRAO;;
1;01/04/2025;APROVADA;1856;10674;8891.0;5015054;11/04/2025;26663;ALTA;PENDENTE;652.72;FACILITIES;COMPRA DE TAPETE DE VINIL PARA O BELA CIINTRA;;;
28;01/04/2025;APROVADA;1858;10677;20556.0;574710;01/04/2025;26616;NORMAL;REALIZADA;675.0;FACILITIES;NF 20556 - VENCIMENTO 07/04;SERVICO REFERENTE A MANUTENCAO EM EXTINTOR (AGUA, PO, CO2);;
1;01/04/2025;APROVADA;1858;10681;;181844;20/04/2025;26639;NORMAL;REALIZADA;27610.0;FACILITIES;ORCAMENTO 145-1/24 - VENCIMENTO 22/04;REFERENTE AO ORCAMENTO GUARITA FABRICA;;
1;01/04/2025;APROVADA;1856;10691;;525457;01/04/2025;26623;NORMAL;REALIZADA;483.42;FACILITIES;NF 79849;MANUTENCAO CORRETIVA DO ELEVADOR DA FABRICA;;
1;01/04/2025;APROVADA;1856;10692;;525457;01/04/2025;26621;NORMAL;REALIZADA;601.11;FACILITIES;NF 79851;MANUTENCAO CORRETIVA DO ELEVADOR (TROCA DE PECA);;
25;01/04/2025;APROVADA;1856;10696;;2105;02/04/2025;26638;NORMAL;REALIZADA;250.51;FACILITIES;NF 2025/204;HORA EXTRA SEGURANCA BELDERE - MAR/2025;;
821;01/04/2025;ATENDIDA;1856;10701;8956.0;5013873;02/04/2025;26640;NORMAL;REALIZADA;3903.09;FACILITIES;NF 44293 - PAGAMENTO 11/04;PORCELNATO OBRA BRAVISSIMA;;
821;02/04/2025;APROVADA;1858;10706;;5785;02/04/2025;26637;NORMAL;REALIZADA;640.0;403070000;NF 13390 - VENCIMENTO 15/04;SERVICO REFERENTE A REMOCAO DE ENTULHO;;
821;02/04/2025;APROVADA;1858;10708;;89677;02/04/2025;26636;NORMAL;REALIZADA;6000.0;403070000;NF 40-E - VENCIMENTO 16/04;SERVICO REFERENTE A ASSISTENCIA DE OBRA DO PERIODO DE 11/03/2025 A 10/04;;
842;02/04/2025;APROVADA;1858;10709;;534711;02/04/2025;26635;NORMAL;REALIZADA;15070.0;403090000;NF 12 - VENCIMENTO 16/04;SERVICO REFERENTE A INSTALACAO DO PISO PORCELANATO COLORMIX;;
821;02/04/2025;ATENDIDA;1856;10710;89954.0;745951;02/04/2025;26632;NORMAL;REALIZADA;57277.0;FACILITIES;NF 89954;TAPETE PARA A CASA DO RICARDO;;
1;02/04/2025;APROVADA;1856;10711;659919.0;5009094;10/04/2025;26711;ALTA;PENDENTE;1575.0;FACILITIES;COMPRA DE LUMINARIA;;;
1;02/04/2025;APROVADA;1856;10715;646040.0;5004078;02/04/2025;26634;ALTA;PENDENTE;650.63;FACILITIES;LISTA ENVIADA POR EMIAL;MATERIAIS OBRA GUARITA;;
13;02/04/2025;APROVADA;1858;10717;;4126;04/04/2025;26687;NORMAL;REALIZADA;3295.0;FACILITIES;NF 145 - VENCIMENTO 17/04;SERVICO REFERENTE LIMPEZA DE TODAS AS TELAS TENSIONADAS DA LOJA;;
1;02/04/2025;APROVADA;1856;10721;6583.0;5012597;03/04/2025;26673;NORMAL;REALIZADA;826.71;FACILITIES;NF 6583 - PAGAMENTO 16/04;MATERIAIS GL TINTAS;;
18;02/04/2025;APROVADA;1856;10723;4742.0;5012112;16/04/2025;26831;ALTA;PENDENTE;221.86;FACILITIES;PRATELEIRAS - PATIO BATEL;;;
821;03/04/2025;APROVADA;1856;10726;;181844;04/04/2025;26688;NORMAL;REALIZADA;3490.0;403070000;NF 180 - PAGAMENTO 18/04;ICAMENTO DAS PECAS DE MARCENARIA DO BRAVISSIMA;;
607;04/04/2025;APROVADA;1856;10756;928147.0;5008448;10/04/2025;26742;NORMAL;PENDENTE;798.56;FACILITIES;COMPRA DE UM ASPIRADOR DE PO E UM EXTENSOR;;;
5;04/04/2025;APROVADA;1858;10757;;534711;07/04/2025;26732;NORMAL;REALIZADA;6465.0;FACILITIES;NF 78 - VENCIMENTO 18/04;SERVICO REFERENTE  INSTALACAO DE UMA CORTINA DE AR, EXECUCAO DE DRYWAL,;PINTURA, ELETRICA, PROTECAO DE PISO E LONA;
1;04/04/2025;APROVADA;1856;10761;;89677;07/04/2025;26730;NORMAL;REALIZADA;703.5;FACILITIES;NF 994 - VENCIMENTO 20/04;COLETA DE AGUA DA CALDEIRA PARA ANALISE.;;
25;04/04/2025;APROVADA;1858;10762;;181844;07/04/2025;26729;NORMAL;REALIZADA;960.0;FACILITIES;NF 2025/61 - VENCIMENTO 15/04;SERVICO REFERENTE PULVERIZACAO DE JARDIM - CONTROLE DE PRAGAS;;
11;04/04/2025;APROVADA;1858;10767;;534711;07/04/2025;26728;NORMAL;REALIZADA;750.0;FACILITIES;NF 171 - VENCIMENTO 18/04;SERVICO REFERENTE A INSTALACAO DE LEDS NO BACKLIGHT;;
842;07/04/2025;APROVADA;1856;10774;;746637;08/04/2025;26757;NORMAL;REALIZADA;64020.0;FACILITIES;NF 8123 - PAGAMENTO PARA 11/04 (REFERENTE A 2 PARCELA DA ENTRADA);FACHADA DA LOJA PHG - ATENUASOM;;
1;07/04/2025;APROVADA;1858;10777;333521.0;5015082;10/04/2025;26772;NORMAL;PENDENTE;315.0;FACILITIES;COMPRA VENTILADOR DE TETO;;;
1;07/04/2025;APROVADA;1856;10778;29824.0;5010090;10/04/2025;26745;NORMAL;PENDENTE;295.0;FACILITIES;LINK DO MATERIAL ENVIADO POR EMAIL;MALA DE FERRAMENTAS;;
1;07/04/2025;APROVADA;1856;10779;11536.0;5003761;10/04/2025;26813;ALTA;PENDENTE;1290.8;FACILITIES;FITA ANTIDERRAPANTE;COLA PU;;
842;07/04/2025;ATENDIDA;1858;10780;6421.0;746640;08/04/2025;26759;NORMAL;REALIZADA;35744.64;403090000;NF 5946 - VENCIMENTO 14/04;COMPRA REFERENTE AS BANQUETAS;;
821;07/04/2025;APROVADA;1858;10790;67597.0;5014926;08/04/2025;26756;NORMAL;REALIZADA;515.74;403070000;NF 67597 - VENCIMENTO 18/04;COMPRA DE TINTAS PARA PINTURA DO APARTAMENTO;;
9;08/04/2025;APROVADA;1856;10797;;623;08/04/2025;26754;NORMAL;REALIZADA;737.1;FACILITIES;NF 567 - PAGAMENTO 22/04;DEDETIZACAO DO LAGO SUL;;
843;08/04/2025;APROVADA;1858;10807;20633.0;574710;08/04/2025;26765;NORMAL;REALIZADA;295.0;FACILITIES;NF 20633 - VENCIMENTO 18/04;SERVICO REFERENTE A MANUTENCAO EM EXTINTOR (AGUA, GAS, PO);;
842;08/04/2025;ATENDIDA;1858;10810;61.0;741137;08/04/2025;26767;NORMAL;REALIZADA;67269.0;403090000;NF 61 - VENCIMENTO 15/04;COMPRA REFERENTE AOS MATERIAIS PARA OBRA PHG;PAINEL EM MDF FIRE ACUSTICO, AONA;
821;08/04/2025;ATENDIDA;1858;10813;42549.0;746655;09/04/2025;26781;NORMAL;REALIZADA;9073.3;403070000;NF 42549 - VENCIMENTO 24/04;COMPRA REFERENTE AOS MATERIAIS UTILIZADOS PARA A OBRA;;
842;08/04/2025;APROVADA;1858;10816;287015.0;5015101;09/04/2025;26782;NORMAL;REALIZADA;2250.0;403090000;NF 287015 - VENCIMENTO 21/04;COMPRA REFERENTE AO PISO DA OBRA, TAPETE EVA;;
841;08/04/2025;APROVADA;1858;10818;;181844;09/04/2025;26786;NORMAL;REALIZADA;3650.0;FACILITIES;NF 311 - VENCIMENTO 22/04;SERVICO REFERENTE AO JARDIM DE COSTELAS DE ADAO;;
842;08/04/2025;ATENDIDA;1856;10820;23082.0;746659;09/04/2025;26784;NORMAL;REALIZADA;22988.47;FACILITIES;NF23082 - PAGAMENTO EM 2X;REFERENTE A COMPRA DE AR CONDICIONADO PARA A NOSSA OBRA PHG;;
18;09/04/2025;APROVADA;1856;10827;3106153.0;5005462;14/04/2025;26817;NORMAL;PENDENTE;605.24;FACILITIES;COMPRA DE UM ASPIRADOR PARA O PATIO BATEL;;;
18;09/04/2025;APROVADA;1858;10830;407.0;5015108;10/04/2025;26794;NORMAL;REALIZADA;460.0;FACILITIES;NF 407 - VENCIMENTO 28/04;PRODUTO REFERENTE AO SUPORTE DE ROLO PARA EMBALAR ROUPAS.;;
5;09/04/2025;APROVADA;1856;10832;8902.0;5015109;21/04/2025;26800;NORMAL;PENDENTE;713.35;FACILITIES;TAPETE PARA O OUTLET;;;
8;09/04/2025;APROVADA;1858;10837;;623;10/04/2025;26792;NORMAL;REALIZADA;565.0;FACILITIES;NF 75 - VENCIMENTO 22/04;SERVICO REFERENTE A MANUTENCAO NOS LETREIROS DE ENTRADA;;
1;10/04/2025;APROVADA;1856;10846;1994227.0;5003641;17/04/2025;26867;ALTA;PENDENTE;3855.25;FACILITIES;SEGUIR COMPRA CONFORME DESCRICAO ENVIADA POR EMAIL;MATERIAIS PARA EESTOQUE E REPAROS NO BELA CINTRA E NA FABRICA;;
30;10/04/2025;APROVADA;1856;10857;437127.0;5000746;30/04/2025;26855;ALTA;PENDENTE;582.33;FACILITIES;BANQUETA PARA O MATARAZZO;;;
1;10/04/2025;APROVADA;1856;10858;1186993.0;5004466;17/04/2025;26861;ALTA;PENDENTE;1191.43;FACILITIES;MATERIAIS PARA MANUTENCAO;;;
1;10/04/2025;APROVADA;1856;10861;;2105;11/04/2025;26823;NORMAL;REALIZADA;5885.83;FACILITIES;NF 82449 - PAGAMENTO PARA 25/04;REFERENTE AS HORAS EXTRAS DO SERVICO DE SEGURANCA DA FABRICA;;
11;10/04/2025;APROVADA;1856;10867;;525457;11/04/2025;26825;NORMAL;REALIZADA;444.0;FACILITIES;NF 237 - PAGAMENTO 25/04;REFERENTE A MANUTENCAO PREVENTIVA DAS MAQUINAS DE COSTURA DE RIBEIRAO;;
1;10/04/2025;APROVADA;1856;10868;2641.0;5015102;11/04/2025;26826;NORMAL;REALIZADA;3480.0;FACILITIES;NF 2641 - PAGAMENTO PARA 20/04;MNAUTENCAO NOS BEBEDOUROS DA FABRICA;;
841;10/04/2025;APROVADA;1856;10869;2645.0;5015102;11/04/2025;26827;NORMAL;REALIZADA;320.0;FACILITIES;NF 2645 - PAGAMENTO PARA 25/04;MANUTENCAO PREVENTIVA DO BEBEDOURO DO BELA CINTRA;;
30;10/04/2025;APROVADA;1856;10870;2644.0;5015102;11/04/2025;26828;NORMAL;REALIZADA;640.0;FACILITIES;NF 2644 - VENCIMENTO 25/04;MANUTENCAO DOS BEBDOUROS DA LOJA;;
19;11/04/2025;APROVADA;1858;10880;;623;14/04/2025;26852;NORMAL;REALIZADA;500.0;FACILITIES;NF 43 - VENCIMENTO 24/04;SERVICO REFERENTE A VISITA EMERGENCIAL E SUBSTITUICAO DE LAMPADAS;;
1;11/04/2025;APROVADA;1858;10884;172.0;5015113;24/04/2025;26914;NORMAL;PENDENTE;170.91;FACILITIES;COMPRA DE MATERIAL, LANTERNA LED COB;;;
1;11/04/2025;APROVADA;1858;10891;;181844;15/04/2025;26886;NORMAL;REALIZADA;950.0;FACILITIES;NF 3191 - VENCIMENTO 24/04;SERVICO REFERENTE A MAO DE OBRA TROCA DO COMPRESSOR DA MAQUINA 211;;
1;11/04/2025;ATENDIDA;1858;10892;822.0;699427;15/04/2025;26887;NORMAL;REALIZADA;3364.2;FACILITIES;NF 822 - VENCIMENTO 24/04;PRODUTO: COMPRESSOR PARA A TROCA DA MAQUINA 211, 2 ANDAR ALFAIATARIA;;
8;11/04/2025;APROVADA;1858;10893;226.0;5015114;15/04/2025;26890;NORMAL;REALIZADA;670.0;FACILITIES;NF 226 - VENCIMENTO 25/04;PRODUTO: ADESIVO PARA FRIGOBAR COM INSTALACAO;;
1;14/04/2025;APROVADA;1858;10900;;534711;15/04/2025;26889;NORMAL;REALIZADA;7011.0;FACILITIES;NF 101 - VENCIMENTO 28/04;SERVICO REFERENTE A INSTALACAO ELETRICA PARA MAQUINARIO;;
1;14/04/2025;APROVADA;1858;10901;;5785;15/04/2025;26888;NORMAL;REALIZADA;450.0;FACILITIES;NF 14060 - VENCIMENTO 21/04;SERVICO REFERENTE A LOCACAO DE CACAMBA PARA REMOCAO DE ENTULHO;;
25;14/04/2025;APROVADA;1856;10911;543.0;5015121;15/04/2025;26891;NORMAL;REALIZADA;754.2;FACILITIES;NF 543 - PAGAMENTO PARA 25/04;SERVICO DE JARDINAGEM - CASO DO JARDIM;;
1;15/04/2025;APROVADA;1856;10925;249646.0;5008039;24/04/2025;26935;ALTA;PENDENTE;3785.44;FACILITIES;REFERENTE A OBRA DO TELHADO;;;
25;15/04/2025;APROVADA;1856;10928;;89677;16/04/2025;26929;NORMAL;REALIZADA;900.0;FACILITIES;NF 2025/13;REFERENTE A ELABORACAO DA PMOC E ART;;
27;15/04/2025;APROVADA;1856;10929;;89677;16/04/2025;26930;NORMAL;REALIZADA;500.0;FACILITIES;NF 2025/14;ELABORACAO DA PMOC E ART;;
821;17/04/2025;ATENDIDA;1856;10942;21902.0;458585;22/04/2025;26976;NORMAL;REALIZADA;150000.0;403070000;FORNECIMENTO E INSTALACAO DO FORRO TENCIONADO;PARTICULAR OD RICARDO;REF NF 21902;
8;16/04/2025;APROVADA;1858;10943;;623;17/04/2025;26962;NORMAL;REALIZADA;1039.0;FACILITIES;NF 128 - VENCIMENTO 29/04;SERVICO REFRENTE A TROCA DE LAMPADAS E FIXACAO DA ESCADA DO MEZANINO;;
10;16/04/2025;APROVADA;1858;10948;;623;17/04/2025;26961; / TROCA DA TOMADA DO BALCAO DE ATENDIMENTOS ; / INSTALACAO DE PRATELEIRA PARA MICRO-ONDAS E PORTA COPOS DESCATAVEIS;0.0;1;1;844;FACILITIES;NF 182 - VENCIMENTO 28/04
1;16/04/2025;ATENDIDA;1856;10953;897.0;747345;17/04/2025;26959;NORMAL;REALIZADA;3000.0;FACILITIES;NF 897 -;PORTA DE GIRO EM ALUMINIO LINHA - ZE ROBERTO;;
25;17/04/2025;APROVADA;1856;10968;546.0;5015121;17/04/2025;26958;NORMAL;REALIZADA;765.0;FACILITIES;NF 546 - PAGAMENTO PARA 28/04;;;
821;17/04/2025;APROVADA;1856;10971;;4126;22/04/2025;26975;NORMAL;REALIZADA;1830.0;403070000;NF 261 PAGAMENTO PARA 01/05;REFERENTE A LIMPEZA REALIZADA NO APARTAMENTO - BRAVISSIMA.;;
842;10/04/2025;APROVADA;1856;10974;;89677;22/04/2025;26974;NORMAL;REALIZADA;10000.0;403090000;NF 15 - PAGAMENTO PARA 02/04;REFERENTE A ADMINITRACAO DA OBRA  DURANTE O MES DE ABRIL;;
842;10/04/2025;APROVADA;1856;10980;;10527;22/04/2025;26973;NORMAL;REALIZADA;350.0;403090000;NF 44940 - VENCIMENTO 02/05;LOCACAO DE CARRINHO PARA TRANSPORTE DE MATERIAS;;
842;10/04/2025;APROVADA;1856;10981;;623;22/04/2025;26971;NORMAL;REALIZADA;5000.0;403090000;NF 51 - PAGAMENTO PARA 02/05;REFERENTE A PINTURA DO MEZANINO DA OBRA PHG;;
842;10/04/2025;APROVADA;1856;10982;;181844;22/04/2025;26972;NORMAL;REALIZADA;4800.0;403090000;NF 74 - PAGAMENTO 02/04;REFERENTE AO SPK DA OBRA PHG;;
842;10/04/2025;APROVADA;1856;10983;;181844;24/04/2025;26997;NORMAL;REALIZADA;19500.0;403090000;NF 494 - PAGAMENTO 29/04;SERVICO DE SERRALHERIA DO PHG;;
842;10/04/2025;ATENDIDA;1856;10984;374.0;744908;24/04/2025;26998;NORMAL;REALIZADA;14000.0;403090000;NF 374 - PAGAMENTO PARA 02/04;QUADRO ELETRICO DO PHG;;
842;10/04/2025;APROVADA;1856;10991;;534711;24/04/2025;27021;NORMAL;REALIZADA;15000.0;403090000;NF 27 - PAGAMENTO 02/05;REFERENTE AO AR CONDICIONADO DO PHG;;
842;10/04/2025;APROVADA;1856;10992;;5785;24/04/2025;26999;NORMAL;REALIZADA;3000.0;403090000;NF 112 - PAGAMENTO PARA 02/05;REMOCAO DE ENTULHO DO PHG;;
842;10/04/2025;APROVADA;1856;10997;;89677;24/04/2025;27000;NORMAL;REALIZADA;15000.0;403090000;NF 1044 - PAGAMENTO PARA 02/05;REFERENTE AO ACOMPANHAMENTO DA COSNTRUTORA DA OBRA DO PHG;;
842;22/04/2025;ATENDIDA;1856;11000;614.0;744907;24/04/2025;27001;NORMAL;REALIZADA;15000.0;403090000;NF 614 - PAGAMENTO PARA 02/05;REFERENTE A INSTALACAO MECANICA DO AR CONDICIONADO;;
842;22/04/2025;APROVADA;1856;11002;648226.0;5011431;24/04/2025;27003;NORMAL;REALIZADA;114.5;403090000;NF 648226 - PAGAMENTO PARA  02/05;MATERIAIS OBRA PHG - EMPRESA ATLANTA;;
842;22/04/2025;APROVADA;1856;11005;646300.0;5001437;24/04/2025;27002;NORMAL;REALIZADA;338.26;403090000;;MATERIAIS OBRA PHG;NF 646300 - PAGAMENTO 01/05;
821;22/04/2025;APROVADA;1856;11006;66114.0;5014103;24/04/2025;27006;NORMAL;REALIZADA;516.62;403070000;NF66.114 - PAGAMENTO PARA 02/05;ILHAS TINTA BRAVISSIMA;;
1;23/04/2025;APROVADA;1856;11007;1875969.0;5007628;29/04/2025;27055;NORMAL;PENDENTE;513.0;FACILITIES;;;;
1;23/04/2025;APROVADA;1856;11008;490238.0;5003540;23/05/2025;27054;ALTA;PENDENTE;4117.26;FACILITIES;;;;
8;23/04/2025;APROVADA;1858;11012;;623;24/04/2025;27004;NORMAL;REALIZADA;2880.0;FACILITIES;NF 132 - VENCIMENTO 06/05;SERVICO: TROCA DE 18 LAMPADAS AMARELAS POR BRANCAS COM SEUS RESPECTIVOS BOCAIS.;M.O: 900,00 - LAMPADAS : 1.620,00 - BOCAIS: 360,00.;
19;23/04/2025;APROVADA;1856;11013;60697.0;5011747;28/04/2025;27051;ALTA;PENDENTE;584.25;FACILITIES;;;;
13;23/04/2025;APROVADA;1858;11015;;534711;24/04/2025;27005;NORMAL;REALIZADA;350.0;FACILITIES;NF 361 - VENCIMENTO 05/05;SERVICO: ENVELOPAMENTO DE UMA PARTE INTERNA DE UM ARMARIO;(PARTE ONDE FICA O FRIGOBAR);
8;24/04/2025;APROVADA;1856;11031;;623;25/04/2025;27029;NORMAL;REALIZADA;705.0;FACILITIES;NF 121 - PAGAMENTO PARA 05/05;INSTALACAO DE ACRILICO DA ESCADA;;
10;24/04/2025;APROVADA;1856;11033;;5007229;;;NORMAL;PENDENTE;78.66;FACILITIES;;;;
821;24/04/2025;APROVADA;1856;11046;;534711;25/04/2025;27041;NORMAL;REALIZADA;116203.88;403070000;NF 1440 - PAGAMENTO 02/05;GASTOS COM MARCENARIA (EMPRESA CLAMOM);OBRA BRAVISSIMA;
842;24/04/2025;APROVADA;1856;11054;;746637;30/04/2025;27119;NORMAL;REALIZADA;170720.0;403090000;NF 8187 - PAGAMENTO 05/05;3  PARCELA DA FACHADA DO PHG (ATENUA SOM);;
18;25/04/2025;APROVADA;1858;11055;;534711;25/04/2025;27039; / DESMONTAGEM DAS PRATELEIRAS;FACILITIES;1.0;1130;FACILITIES;NF 1195 - VENCIMENTO 09/05;SERVICO: INSTALACAO E CONFIGURACAO DE COFRE E;
1;25/04/2025;APROVADA;1856;11060;4546.0;5003760;14/05/2025;27092;ALTA;PENDENTE;5538.0;FACILITIES;SONEX PARA MANUTENCAO DO SHOWROOM;;;
9;25/04/2025;APROVADA;1858;11063;;623;29/04/2025;27065;NORMAL;REALIZADA;2100.0;FACILITIES;NF 78 - VENCIMENTO 08/05;SERVICO: TROCA FORMICA DE 4 BASES DOS MOSTRUARIOS;;TROCA FORMICA NAS 3 FRENTES DAS GAVETAS BALCAO
18;25/04/2025;APROVADA;1858;11071;;623;28/04/2025;27058; / BALCAO, TROCA DE FORMICA, FITA DE BORDA;NORMAL;1.0;1;6652,8;FACILITIES;NF 1196 - VENCIMENTO 15/05;SERVICO: RESTAURACAO 07 PANCARTES E UMA LATERAL
13;28/04/2025;APROVADA;1858;11082;;623;29/04/2025;27068;NORMAL;REALIZADA;600.0;FACILITIES;NF 37 - VENCIMENTO 09/05;SERVICO: TROCA DE 2 LAMPADAS;INSTALACAO DIRETA SEM TOMADA, FOI COLOCADO CONECTOR MACHO E FEMEA;
1;28/04/2025;APROVADA;1856;11092;461740.0;5012305;11/05/2025;27238;NORMAL;PENDENTE;459.0;FACILITIES;COMPRA DE LIXADEIRA - EQUIPE MANUTENCAO;;;
842;25/04/2025;APROVADA;1856;11093;646665.0;5003822;29/04/2025;27070;NORMAL;REALIZADA;87.47;403090000;NF 646665 - PAGAMENTO 05/05;MATERIAIS PARA A 0BRA PHG - EMPRESA ATLATA;;
842;25/04/2025;APROVADA;1856;11094;645752.0;5010886;29/04/2025;27069;NORMAL;REALIZADA;107.66;403090000;NF 645752 - PAGAMENTO 05/05;MATERIAIS PARA A OBRA DO PHG - EMPRESA ATLANTA;;
1;28/04/2025;APROVADA;1856;11097;;5015171;29/04/2025;27064;NORMAL;REALIZADA;3227.0;FACILITIES;NF 1492 - PAGAMENTO PARA 09/05;VIDRO DA GUARITA - SANDOVAL;;
841;28/04/2025;APROVADA;1858;11101;;623;29/04/2025;27067;NORMAL;REALIZADA;6050.0;FACILITIES;NF 3190 - VENCIMENTO 09/05;SERVICO: REFORMA GERAL DO QUADRO ELETRICO DE COMANDO DO EQUIPAMENTO DE;AR-CONDICIONADO E TROCA DO COMPRESSOR;
9;28/04/2025;APROVADA;1858;11104;;525457;29/04/2025;27066;NORMAL;REALIZADA;326.0;FACILITIES;NF 380 - VENCIMENTO 19/05;SERVICO: MANUTENCAO EM ENCERADEIRA INDUSTRIAL DEEP CLEAN 350MM;;
1;28/04/2025;APROVADA;1858;11111;55000.0;5015176;29/04/2025;27096;NORMAL;REALIZADA;2082.0;FACILITIES;NF 55000 - VENCIMENTO 26/05;MATERIAS REFERENTE PARA PINTURA DA GUARITA;;
1;29/04/2025;APROVADA;1856;11118;;525457;29/04/2025;27097;NORMAL;REALIZADA;950.0;FACILITIES;NF 227 - PAGAMENTO PARA  13/05;CONSERTO DA TV 49 POLEGADAS;;
10;29/04/2025;APROVADA;1856;11119;1107.0;574710;29/04/2025;27104;NORMAL;REALIZADA;975.0;FACILITIES;NF 1107 - VENCIMENTO 24/05;RECARGA DOS EXTINTORES DE RECIFE;;
605;29/04/2025;APROVADA;1856;11120;46927.0;5005309;02/05/2025;27110;NORMAL;PENDENTE;317.84;FACILITIES;COMPRA DE CANTONEIRA EM EVA - IGUATEMI SP;;;
1;29/04/2025;APROVADA;1858;11121;6596.0;5013645;29/04/2025;27094;NORMAL;REALIZADA;1572.73;FACILITIES;NF 6596 - VENCIMENTO 09/05;MATERIAIS PARA MANUTENCAO;;
25;29/04/2025;APROVADA;1858;11123;21793.0;5015198;29/04/2025;27100;NORMAL;REALIZADA;715.9;FACILITIES;NF 21793 - VENCIMENTO 12/05;PRODUTO: CONSERTO DO GATILHO DA JATEADORA;;
5;29/04/2025;APROVADA;1856;11128;;574710;29/04/2025;27103;NORMAL;REALIZADA;90.0;FACILITIES;NF 6400 - PAGAMENTO 13/05;RECARGA DE EXTINTORES DO OUTLET;;
8;29/04/2025;APROVADA;1858;11133;230.0;5015114;29/04/2025;27102;NORMAL;REALIZADA;330.0;FACILITIES;NF 230 - VENCIMENTO 09/05;PRODUTO/SERVICO: ADESIVO COM INSTALACAO PARA O FRIGOBAR.;;
1;29/04/2025;APROVADA;1856;11134;41602.0;5015201;05/05/2025;27197;ALTA;PENDENTE;627.27;FACILITIES;COMPRA DE MATERIAIS - ESCOVINHA PARA VIDRO E CONDUITE;;;
25;29/04/2025;APROVADA;1858;11136;21792.0;5015200;29/04/2025;27101;NORMAL;REALIZADA;715.9;FACILITIES;NF 21792 - VENCIMENTO 12/05;PRODUTO: CONSERTO DO GATILHO DA JATEADORA;;
607;29/04/2025;APROVADA;1856;11137;;534711;29/04/2025;27099;NORMAL;REALIZADA;820.0;FACILITIES;NF 91 - PAGAMENTO 13/05;SERVICO DE CONSERVCAO DO MOVEL;;
1;29/04/2025;APROVADA;1856;11138;;534711;29/04/2025;27105;NORMAL;REALIZADA;670.0;FACILITIES;NF 92 - PAGAMENTO 13/05; REFERENTE A INSTALACAO DE PELICULA NO MOVEL DA PORTARIA.;;
1;29/04/2025;APROVADA;1856;11151;690175.0;5006464;29/04/2025;27109;ALTA;PENDENTE;1800.0;FACILITIES;;;;
11;30/04/2025;APROVADA;1858;11156;5381.0;5004254;05/05/2025;27195;NORMAL;REALIZADA;285.0;FACILITIES;NF 5381 - VENCIMENTO 14/05;PRODUTO: CORREIA PARA O AR-CONDICIONADO;;
1;30/04/2025;APROVADA;1858;11162;973697.0;5015207;05/05/2025;27193;NORMAL;REALIZADA;2616.0;FACILITIES;NF 973697;PRODUTO: CORTINA PARA O MATARAZZO;;
